ProbeName	Module	Phase	Phase_normalized	Phase_normalized_rounded	-2	0	2	4	6	8	10	12	14	16	18	20
GS1_SS_03138_02123	coral4_01 (503)	12	10.02	10	-0.040084172	0.144185722	-0.763742205	-1.947996022	-1.75625969	-0.302447146	0.34494494	0.639316604	0.704732529	0.450963854	1.311408841	1.214976745
GS1_SS_22396_11041	coral4_01 (503)	12	10.02	10	0.017328472	-0.085748629	-0.763495464	-1.196955529	-1.106092766	-0.705402879	0.021648177	0.401335361	-0.270453261	-0.191506926	2.419084511	1.460258933
GS1_SS_13067_02136	coral4_01 (503)	12	10.02	10	-0.985344215	-0.295934231	-0.762410008	-1.57733757	-0.522615231	0.425323496	0.946127777	0.130263517	-0.087612519	-0.715575091	1.883762823	1.561351252
GS1_SS_06170_11526	coral4_01 (503)	12	10.02	10	-0.677239413	-0.992433481	-0.757488209	-1.495197024	-0.723648355	0.276077614	0.123595232	0.923869102	0.55839868	1.405361881	-0.559283351	1.917987324
GS1_SS_40544_21586	coral4_01 (503)	12	10.02	10	-0.926049441	-0.699227418	-0.757465505	-1.810348815	-0.501524438	0.250972949	-0.070869111	0.352889601	0.570516137	0.143692262	1.536808607	1.910605171
GS1_SS_25825_11188	coral4_01 (503)	12	10.02	10	-0.455873287	-0.861664849	-0.756636445	-1.008977416	-1.33497467	-0.811196655	-0.055537747	0.541896552	0.536440531	0.816061607	1.592998996	1.797463383
GS1_SS_13105_19497	coral4_01 (503)	12	10.02	10	-0.893496753	-0.403655913	-0.755285433	-0.375017532	-0.403655913	-0.973186163	-0.026874423	-0.340651474	-0.029364717	-0.009442365	2.448228834	1.762401852
GS1_SS_11889_18315	coral4_01 (503)	12	10.02	10	-0.43036672	-0.257159223	-0.751044053	-1.151021204	-1.062330618	-0.704090213	0.026302845	0.506275427	0.019346721	-0.111080611	2.345822516	1.569345133
GS1_SS_19430_16533	coral4_01 (503)	12	10.02	10	-0.281813264	-0.228444075	-0.747767333	-0.926348849	-0.780609911	-0.411130913	-0.212022786	-0.152495614	-0.363919708	-0.232549397	2.248502075	2.088599775
GS1_SS_01271_20665	coral4_01 (503)	12	10.02	10	0.391350467	-0.428551782	-0.745960031	-1.202596965	-0.552034365	-1.221934282	0.52118674	0.001841649	-0.286284377	-0.223852467	1.404625888	2.342209525
GS1_SS_04973_06824	coral4_01 (503)	12	10.02	10	-0.197322918	-1.169581353	-0.73929264	-0.88245819	-1.452744196	-0.33791426	0.568998902	0.931368136	0.370982928	-0.418704778	1.71669949	1.60996888
GS1_SS_25719_09092	coral4_01 (503)	12	10.02	10	0.398962313	0.273795484	-0.729208036	-1.314988794	-1.453506751	-0.605710099	-0.59235897	0.353902254	0.532473596	-0.315323056	2.048661114	1.403300945
GS1_SS_06407_14969	coral4_01 (503)	12	10.02	10	-0.420329428	-0.63178862	-0.724740468	-0.575917293	-0.560383561	-0.764326431	-0.075330249	-0.414566915	-0.140471706	-0.04025408	2.266505136	2.081603615
GS1_SS_02528_10084	coral4_01 (503)	12	10.02	10	-0.76412628	-0.564635789	-0.720758782	-1.041678267	-1.199969635	-1.395123376	0.585687096	0.893596332	0.54123541	0.874080957	1.321199862	1.470492474
GS1_SS_20494_09362	coral4_01 (503)	12	10.02	10	-0.399591405	-0.67163216	-0.717518552	-1.697520788	-0.765043744	-0.465143394	0.213155812	0.804926394	0.170024242	-0.065276261	1.858510737	1.735109118
GS1_SS_21737_08358	coral4_01 (503)	12	10.02	10	-0.663662325	-0.302798297	-0.712785177	-0.710895836	-0.93194867	-0.956510095	-0.202663253	0.413261736	0.217903933	-0.225335339	2.205490094	1.869943229
GS1_SS_22510_03436	coral4_01 (503)	12	10.02	10	0.029571864	0.153649617	-0.709931541	-1.084646354	-1.891151746	-0.489073141	-0.129247659	0.325373227	0.330336337	-0.000206796	2.081569737	1.383756456
GS1_SS_19728_10767	coral4_01 (503)	12	10.02	10	-0.844437752	-0.616085363	-0.709241285	-1.614872415	-1.192614956	0.114901564	0.598275235	0.164905737	0.270470102	0.576051158	1.251477892	2.001170084
GS1_SS_21176_12627	coral4_01 (503)	12	10.02	10	0.287222	0.366081	-0.703597518	-1.032351925	-1.333768545	-1.303977367	-0.050995486	0.486998132	0.19960089	-0.434775951	1.961135696	1.558429072
GS1_SS_21475_09258	coral4_01 (503)	12	10.02	10	-0.421029732	0.288385028	-0.701279586	-1.643374115	-1.188355901	-0.104585247	0.391798259	0.023647159	0.023647159	-0.338299148	1.587255202	2.082190922
GS1_SS_15526_10431	coral4_01 (503)	12	10.02	10	-0.690460788	-1.208238366	-0.6987313	-1.465059526	0.365335356	0.72009679	-0.235364986	-0.270188194	0.058455833	-0.20924758	1.830521842	1.80288092
GS1_SS_09272_20722	coral4_01 (503)	12	10.02	10	-0.975046446	-1.199004785	-0.694611657	-1.045155144	-0.850408762	-0.906885213	0.4057054	1.044473531	1.034736212	0.647190913	0.75819635	1.7808096
GS1_SS_02406_12748	coral4_01 (503)	12	10.02	10	0.103914547	0.116649173	-0.69199957	-1.130070701	-2.058424927	-0.768407326	0.061890282	0.638768834	0.412092493	0.254183133	1.703510904	1.357893158
GS1_SS_02327_09022	coral4_01 (503)	12	10.02	10	-0.498465454	-0.046506951	-0.689564492	-1.222044338	-1.288836235	-0.810160973	-0.050032078	0.371684538	0.080397654	0.364263216	1.939067722	1.850197392
GS1_SS_03852_08800	coral4_01 (503)	12	10.02	10	-0.846046936	-0.48027942	-0.682467575	-0.720822363	-0.317970084	0.373178119	-0.223734148	-0.617188233	-0.548378219	-0.157692791	2.394551658	1.826849992
GS1_SS_26158_07638	coral4_01 (503)	12	10.02	10	-0.400775389	-0.086869446	-0.680233302	-1.644501446	-1.658335997	-0.48378269	0.216245547	1.036634371	0.769627553	0.156756982	1.173873108	1.601360708
GS1_SS_11353_02398	coral4_01 (503)	12	10.02	10	-0.468575981	-0.555956118	-0.675110849	-1.096124233	-1.284785891	-0.321618479	-0.09522449	0.070003405	0.338697324	0.114289247	2.087888781	1.886517285
GS1_SS_21458_04985	coral4_01 (503)	12	10.02	10	-0.084714466	-0.057774848	-0.671714574	-1.579154355	-1.451545636	-0.789398171	0.10197709	0.317961937	0.462585152	0.32505131	1.790991919	1.635734644
GS1_SS_08124_11564	coral4_01 (503)	12	10.02	10	-0.081494977	-0.076800116	-0.670700143	-0.459196616	-0.778681966	-0.319524475	-0.280087635	-0.705911607	-0.776334535	-0.184781939	2.080019431	2.253494578
GS1_SS_10876_16518	coral4_01 (503)	12	10.02	10	-0.59588013	-1.354800491	-0.670147566	-0.55178384	-0.739773288	-0.544821268	-0.024020874	0.016826216	0.174644517	0.330141961	1.639105519	2.320509244
GS1_SS_10323_20285	coral4_01 (503)	12	10.02	10	-0.699939204	-0.730435508	-0.66029401	-0.438585887	-0.715187356	-0.638946598	-0.158651172	0.394878077	-0.330628974	-0.278785259	2.151770099	2.104805792
GS1_SS_00436_09316	coral4_01 (503)	12	10.02	10	-0.089775049	0.210337508	-0.658954038	-2.233107643	-1.046455692	-0.683101025	0.419611398	0.267830335	0.740421373	0.206887938	1.528878004	1.33742689
GS1_SS_11961_15407	coral4_01 (503)	12	10.02	10	-0.423038647	-0.684308605	-0.657145737	-0.131613302	-1.015557476	-0.68338783	-0.106291985	-0.408536438	-0.103990047	0.001899099	1.690140393	2.521830575
GS1_SS_09821_09781	coral4_01 (503)	12	10.02	10	0.202284422	-1.063004967	-0.652179677	-0.42642265	-0.875311624	-0.143570094	0.664298805	0.82574133	1.218191047	0.683986918	-1.987033732	1.553020221
GS1_SS_22671_02949	coral4_01 (503)	12	10.02	10	-0.027956721	-1.781267328	-0.650099195	-1.245450844	-0.545912656	-0.31273326	0.520461373	1.082374105	1.096265643	-0.126189743	0.042493224	1.948015403
GS1_SS_12076_13301	coral4_01 (503)	12	10.02	10	0.228401547	-0.568920154	-0.648047104	-0.054034591	-0.534848493	-0.531037847	-0.398404939	-1.17929603	-0.834096306	0.483939005	2.080599808	1.955745103
GS1_SS_02913_06742	coral4_01 (503)	12	10.02	10	-0.021339796	0.158524201	-0.645020747	-1.906355135	-1.652309941	-0.394786231	0.378781384	0.594719799	0.325431893	0.19713907	1.483115842	1.482099661
GS1_SS_06236_11722	coral4_01 (503)	12	10.02	10	-0.057778592	-0.061921718	-0.635294306	-0.934319909	-1.591815965	-0.498391017	0.238364837	0.160906398	-0.291775133	-0.150368447	2.379280077	1.443113775
GS1_SS_17744_16222	coral4_01 (503)	12	10.02	10	-0.272496126	-0.823837406	-0.625174315	-1.448499703	-1.323567243	-0.541203318	0.038401371	0.640534863	0.632342571	0.361996921	1.43498242	1.926519965
GS1_SS_01026_12282	coral4_01 (503)	12	10.02	10	-0.192850357	-0.855483051	-0.623157564	-1.00295923	-0.790835959	-0.746391083	-0.336286092	0.252244873	-0.057495508	0.25240649	2.017676149	2.08313133
GS1_SS_22378_20589	coral4_01 (503)	12	10.02	10	0.317394882	0.503251135	-0.617930487	-1.523035328	-1.707380554	-0.660239228	-0.373189534	0.232777401	0.402012363	0.210112005	1.713432215	1.502795128
GS1_SS_09190_11955	coral4_01 (503)	12	10.02	10	-0.933078568	-0.364681549	-0.613474857	-1.105320089	-0.060292506	-0.017519195	-0.483336819	-0.196650377	-0.140384814	-0.278560789	1.755420192	2.437879373
GS1_SS_04517_10498	coral4_01 (503)	12	10.02	10	-0.05534829	-0.304846832	-0.591274369	-0.289029418	-0.938432962	-0.901547361	-0.516201323	-0.187702504	-0.22437113	-0.256700274	2.494965526	1.770488937
GS1_SS_16990_06444	coral4_01 (503)	12	10.02	10	-0.127660287	0.321092096	-0.589590507	-2.025033371	-1.530864516	-0.371920893	0.190490328	0.672893257	0.057182396	0.532878748	1.599695178	1.270837571
GS1_SS_06377_20908	coral4_01 (503)	12	10.02	10	-0.308559957	-0.320686105	-0.579377276	-1.252378524	-0.829984347	-0.874446892	-0.034306895	0.134044468	-0.241866139	0.232266272	1.971762291	2.103533106
GS1_SS_21302_11034	coral4_01 (503)	12	10.02	10	-0.408786801	-0.236647362	-0.579151606	-1.404356132	-1.210921092	-0.660784742	-0.210027861	0.450135759	0.084206354	0.398671391	1.793533234	1.984128859
GS1_SS_10427_14056	coral4_01 (503)	12	10.02	10	-0.201772433	0.258699459	-0.556277144	-0.669524513	-0.964776583	-0.883885605	-0.552839278	-0.161529172	-0.38883282	-0.087109472	2.302814472	1.905033088
GS1_SS_24322_10480	coral4_01 (503)	12	10.02	10	-0.718843632	-0.497390396	-0.548885249	-0.301304082	-0.052961907	-0.797481093	-0.396176373	-0.312211859	-0.488765642	-0.274060007	2.127071443	2.261008796
GS1_SS_11580_04106	coral4_01 (503)	12	10.02	10	-0.344266363	-0.250382364	-0.545553655	-2.049199771	-0.69126162	-0.6837509	0.06882323	0.196505467	0.415818487	0.433844215	1.617834093	1.831589181
GS1_SS_03426_18775	coral4_01 (503)	12	10.02	10	0.195123605	0.01686282	-0.544380119	-1.420364756	-1.658510023	-0.973320132	0.04610873	0.462514782	0.213228216	0.342745817	1.832755298	1.487235761
GS1_SS_03330_16716	coral4_01 (503)	12	10.02	10	-0.579935114	-0.850985605	-0.543633709	-0.229263541	-0.625916894	-0.291943967	-0.543633709	-0.468610805	0.054855457	-0.184491808	1.645341019	2.618218676
GS1_SS_30531_19536	coral4_01 (503)	12	10.02	10	-0.65413614	-0.47230486	-0.539323905	-1.363208863	-0.839037565	-0.635808865	-0.510494483	0.864519154	0.529423932	0.591201263	0.548705947	2.480464385
GS1_SS_07086_00913	coral4_01 (503)	12	10.02	10	-1.098331561	0.127461105	-0.53712528	-1.267349826	-0.033844677	-0.693015914	0.160772472	-0.120322955	-0.029578197	-0.510870015	2.213605972	1.788598876
GS1_SS_24114_02269	coral4_01 (503)	12	10.02	10	-0.58631526	-0.177924378	-0.51130469	-1.592707076	-0.950949976	-0.223764171	0.236717385	0.070027229	-0.044572253	0.197128473	0.970570796	2.61309392
GS1_SS_07587_02396	coral4_01 (503)	12	10.02	10	-0.923087721	-1.635473771	-0.495341573	-1.20458243	-0.897926183	0.199745919	0.323981014	0.95616466	1.243949753	0.468659858	0.202262073	1.761648401
GS1_SS_20546_14771	coral4_01 (503)	12	10.02	10	0.103131979	-0.183869686	-0.4934651	-1.580204031	-0.961420298	-0.673620727	-0.086166992	0.02374854	-0.350778457	0.302608314	1.882338759	2.0176977
GS1_SS_23395_09269	coral4_01 (503)	12	10.02	10	-0.700310039	-0.149591964	-0.486328876	-1.812905803	-1.148643088	-0.630163896	0.514670752	0.50935665	0.787461307	-0.069880438	1.488568461	1.697766933
GS1_SS_16353_12328	coral4_01 (503)	12	10.02	10	-0.359200269	-0.323590732	-0.471651438	-1.243816129	-0.722792381	-0.531625394	-0.154913979	-0.040588625	-0.415425853	0.068638944	2.40559913	1.789366726
GS1_SS_15937_13944	coral4_01 (503)	12	10.02	10	-0.161943291	-0.832785592	-0.46735415	-1.061435433	-0.097635524	-0.408150174	-0.424482305	-0.508184479	-0.571471489	0.316588161	2.146399344	2.070454932
GS1_SS_05369_11779	coral4_01 (503)	12	10.02	10	0.099653405	0.47696314	-0.450140781	-0.785869443	-1.73453392	-1.257121602	-0.115798154	0.29831853	-0.063590807	0.022651418	1.964795528	1.544672688
GS1_SS_01625_13527	coral4_01 (503)	12	10.02	10	0.420168627	0.283443301	-0.442679035	-1.479204812	-1.950352893	-0.706891488	-0.012179024	0.52548408	0.202147162	0.08944115	1.624829602	1.445793331
GS1_SS_09097_21800	coral4_01 (503)	12	10.02	10	0.059252041	-0.009630278	-0.415453108	-1.993087815	-1.065825832	-0.636636	-0.233939367	0.108706013	0.364806942	0.393066355	1.517084499	1.91165655
GS1_SS_22086_15451	coral4_01 (503)	12	10.02	10	0.18910055	0.17208221	-0.386024809	-1.704000728	-1.987639735	-0.69897318	0.180307741	0.588747911	0.357109388	0.640748395	1.419432015	1.229110242
GS1_SS_00586_15866	coral4_01 (503)	12	10.02	10	0.347712284	-0.232518127	-0.385864736	-2.389041154	-0.873534581	-0.327841695	0.004961891	0.106225913	0.235810704	0.390538814	1.548374784	1.575175903
GS1_SS_05053_15269	coral4_01 (503)	12	10.02	10	-0.013219249	0.071332502	-0.364875163	-1.785829623	-1.631497874	-0.976690311	-0.120038867	0.726470776	0.847731436	0.833400631	0.89877115	1.514444592
GS1_SS_06568_16853	coral4_01 (503)	12	10.02	10	0.386678398	-0.246331642	-0.342652254	-2.117979648	-1.206316334	-0.385819351	0.26909638	0.1434608	0.095139422	0.1434608	1.897043574	1.364219856
GS1_SS_14991_11728	coral4_01 (503)	12	10.02	10	-0.306929147	-0.217330007	-0.340268362	-2.272900975	-1.231050509	-0.475708922	0.351520347	0.768260533	0.540095281	0.590104103	1.056019631	1.538188027
GS1_SS_05768_16350	coral4_01 (503)	12	10.02	10	-0.173079712	-0.414420165	-0.330639822	-1.587447018	-1.646634106	-0.255941635	-0.199611855	0.302457924	0.267762045	0.810650506	1.210061302	2.016842537
GS1_SS_08428_20368	coral4_01 (503)	12	10.02	10	-0.255425659	-0.838452442	-0.329372774	-0.142194139	-1.923857435	-0.855321627	-0.253114812	0.197500419	0.657359039	0.962390887	0.570702264	2.209786279
GS1_SS_14171_08502	coral4_01 (503)	12	10.02	10	-0.420444563	-0.443422	-0.323428714	-0.894545698	-0.889694905	-0.234072011	-0.183011038	-0.597881444	0.008467611	-0.318322616	1.870916605	2.425438772
GS1_SS_25867_08379	coral4_01 (503)	12	10.02	10	0.066225854	-0.74623677	-0.318884021	-1.293061695	-1.547037252	-1.290470107	0.086958553	0.895533796	0.839814669	0.786687129	0.875319415	1.645150428
GS1_SS_23647_15828	coral4_01 (503)	12	10.02	10	-0.052557061	-0.60881773	-0.30417799	-2.018207622	-1.28247391	-0.7111307	0.375226109	0.625835404	0.840807598	0.799422577	0.575023795	1.76104953
GS1_SS_26185_17707	coral4_01 (503)	12	10.02	10	-1.52880603	-1.181801761	-0.28753966	-0.882185741	-0.101043974	-0.186648551	-0.004738825	-0.148432222	0.784046208	-0.125502425	1.825364744	1.837288238
GS1_SS_08297_10766	coral4_01 (503)	12	10.02	10	-0.539176632	-1.202162403	-0.269838662	-1.434207423	-0.286413306	-0.632823372	0.08444436	0.113449987	0.150742937	0.119665479	1.902682838	1.993636198
GS1_SS_14047_11425	coral4_01 (503)	12	10.02	10	-0.110005184	-1.138299363	-0.240757386	-1.385758775	-1.283765368	-0.65006863	0.202663128	0.175910759	0.580540338	0.936681249	0.709954923	2.202904309
GS1_SS_00491_03917	coral4_01 (503)	12	10.02	10	-0.735073026	-0.360675921	-0.229838223	-1.707297766	-0.79143388	-0.37879191	0.424350267	-0.105039188	-0.431126989	0.61960037	1.806197647	1.889128619
GS1_SS_19056_13708	coral4_01 (503)	12	10.02	10	-0.567635745	-1.749779887	-0.224432608	-0.981386195	-1.498097586	0.208384683	0.240798313	0.463880352	1.060672476	0.835683752	0.484663209	1.727249237
GS1_SS_25944_16171	coral4_01 (503)	12	10.02	10	0.566402522	-0.520045363	-0.214241786	-1.042523837	-1.817021339	-1.29915297	0.037008892	0.378924952	0.017339114	1.158032558	1.195220732	1.540056525
GS1_SS_03658_06772	coral4_01 (503)	12	10.02	10	0.430691139	-1.257374294	-0.206553562	-0.054627673	-0.521659109	-0.93523514	-0.160131763	-0.618722872	-0.63982369	0.457418842	0.786591601	2.719426522
GS1_SS_03732_05034	coral4_01 (503)	12	10.02	10	-0.139203122	-0.281184466	-0.204802098	-1.928347776	-1.847472327	-0.237152277	0.525772791	0.364021893	0.577892525	0.502408773	1.575985427	1.092080657
GS1_SS_10947_01523	coral4_01 (503)	12	10.02	10	-1.139315348	-1.495161591	-0.151091743	-1.075005785	-0.879933447	-0.459777641	0.579893612	0.886435858	0.882148554	0.14258859	0.758031099	1.951187841
GS1_SS_21749_18069	coral4_01 (503)	12	10.02	10	-0.001383254	-0.107914496	-0.150526992	-0.668318373	-0.86403856	-0.217418702	0.587759283	-0.764939731	-0.616291488	-1.181154813	1.78883709	2.195390036
GS1_SS_11350_15352	coral4_01 (503)	12	10.02	10	-0.356850086	0.497986988	-0.133747462	-0.226261574	-0.822927499	-1.579405707	0.067145095	-0.455542939	0.105553481	-0.876365253	2.241560712	1.538854244
GS1_SS_04048_07243	coral4_01 (503)	12	10.02	10	-0.712656881	-0.416321774	-0.085372733	-0.737558991	-1.043854943	-0.603087598	0.888548784	0.868627096	0.746606758	-1.028913677	-0.334144811	2.458128771
GS1_SS_04882_15060	coral4_01 (503)	12	10.02	10	-0.965484456	-0.303394795	-0.076716452	-2.117766035	-0.860645722	-0.485776412	0.630708878	0.838497359	0.283135418	0.16790726	1.694113656	1.195421301
GS1_SS_18100_05502	coral4_03 (94)	3	2.6	3	-1.542572446	-0.843879393	-0.982234453	-0.197069488	-0.525662756	0.79216919	-1.065247489	0.162653667	0.684944018	0.276796592	1.470454871	1.769647688
GS1_SS_20964_13988	coral4_03 (94)	3	2.6	3	0.33084361	-0.149436682	-0.708189396	-0.705767408	-1.202275022	-0.872884605	-0.73240928	-0.063940493	-0.000968795	0.076534832	1.99959359	2.028899649
GS1_SS_09123_10109	coral4_03 (94)	3	2.6	3	0.230594142	-0.137794286	-0.635784425	-0.861255897	-1.371673597	-0.33707911	-0.870132726	0.308266401	-0.175520812	-0.071218064	1.637349709	2.284248665
GS1_SS_02446_15987	coral4_03 (94)	3	2.6	3	0.069461416	-0.054195171	-0.633549182	-0.965590019	-1.132755405	-0.848803242	-0.752625896	-0.113733528	0.02366268	0.445011052	1.872557656	2.090559639
GS1_SS_00720_03518	coral4_03 (94)	3	2.6	3	0.208752277	-0.074138571	-0.527341254	0.136586244	-0.331049646	-0.576414157	-0.608167211	-1.090813636	-0.732292787	-0.587960722	2.197648131	1.985191331
GS1_SS_26202_10826	coral4_03 (94)	3	2.6	3	0.177077916	-0.132102475	-0.519196326	0.473891093	0.05340576	-1.126426616	-1.146214161	-1.168475149	-0.052952295	-0.391814005	1.964882614	1.867923643
GS1_SS_01957_10309	coral4_03 (94)	3	2.6	3	-0.185382923	-0.344374033	-0.515102742	-1.296186586	-0.440408932	-0.489493436	-0.540712049	-0.282484876	-0.094256475	-0.064592362	2.265854516	1.987139899
GS1_SS_01472_08636	coral4_03 (94)	3	2.6	3	-0.051910243	-0.904701906	-0.46832858	-0.466055803	-0.325143583	-0.097183976	-0.834245796	-0.693333576	-0.0151367	-0.443328025	2.225140315	2.074227873
GS1_SS_13466_05850	coral4_03 (94)	3	2.6	3	0.380984592	0.339231494	-0.457059731	-0.858187708	-1.900523975	-0.536092381	-0.785865377	-0.014178656	-0.087246578	0.595714811	2.104791065	1.218432443
GS1_SS_10753_08949	coral4_03 (94)	3	2.6	3	-0.626883182	-1.618922387	-0.456129531	-0.544359566	-0.734427255	-0.315663803	-0.841971328	0.66803525	0.869954735	0.290533606	1.225508609	2.084324851
GS1_SS_16064_21263	coral4_03 (94)	3	2.6	3	0.794760708	0.016906274	-0.389703564	-1.079778029	-0.695373222	-0.44234441	-1.149875377	-0.259186826	-0.530305275	-0.180949141	1.93825195	1.977596913
GS1_SS_14432_17205	coral4_03 (94)	3	2.6	3	0.254579446	-0.520181011	-0.38210489	-0.800168701	-1.630543151	-0.017162031	-0.560453213	-0.140279905	-0.198003395	0.035172654	2.041706352	1.917437843
GS1_SS_07272_12019	coral4_03 (94)	3	2.6	3	-0.268604772	-0.388808287	-0.376787936	-1.124053123	-1.188161664	-0.232543717	-0.402832031	-0.148401257	-0.290642083	0.394517954	1.579924954	2.446391961
GS1_SS_01917_10349	coral4_03 (94)	3	2.6	3	-0.494287095	-0.32460176	-0.366499374	-1.54172743	-0.632130243	-0.628568946	-0.561323276	0.048286999	0.310147083	0.251490425	1.736341845	2.202871771
GS1_SS_24034_09169	coral4_03 (94)	3	2.6	3	-0.041903077	0.104864962	-0.361183715	-0.570340202	-0.48750047	-0.284912455	-0.529317332	-0.69249452	-0.657125828	-0.737727948	2.583320009	1.674320575
GS1_SS_03972_11700	coral4_03 (94)	3	2.6	3	-0.2228543	0.312026848	-0.318423842	-0.360042836	-1.366605918	-0.39503362	-0.355418503	-0.453608501	-0.759276892	-0.071792765	2.595676475	1.395353853
GS1_SS_01487_18305	coral4_03 (94)	3	2.6	3	-0.440344273	-0.405851845	-0.286350521	-0.849907901	-0.492761899	-0.784725361	-0.814600692	-0.41454285	0.217456197	0.065363603	1.75304821	2.453217331
GS1_SS_12055_18249	coral4_03 (94)	3	2.6	3	0.232884244	-0.807401369	-0.267630532	-0.786371336	-0.165564773	-0.064901017	-0.407830749	-0.145235742	0.503470664	0.259522286	-1.261650073	2.910708397
GS1_SS_16783_14137	coral4_03 (94)	3	2.6	3	-0.75371433	-0.417683358	-0.263800016	-0.628095275	-0.100495244	-1.790071534	-0.607682179	0.361154783	0.218106084	0.358014307	2.221887035	1.402379725
GS1_SS_01805_11446	coral4_03 (94)	3	2.6	3	-0.103877789	0.132026079	-0.250743552	-2.19521328	-0.409740169	-0.270765349	-0.264876585	0.313399997	-0.991550008	0.982363537	1.693019524	1.365957596
GS1_SS_23349_01857	coral4_03 (94)	3	2.6	3	0.005669225	0.649344308	-0.210945009	-0.037877899	-1.03460241	-0.808456402	-0.694448911	-0.589786296	-0.298226154	-0.92807082	2.317965428	1.629434939
GS1_SS_02498_06627	coral4_03 (94)	3	2.6	3	0.184456792	-0.201835814	-0.196861268	-0.609557231	-1.493495734	-0.800885912	-0.485193589	-0.273775397	-0.246415396	0.111751893	2.331547242	1.680264415
GS1_SS_01076_00366	coral4_03 (94)	3	2.6	3	-0.394865634	0.098909372	-0.191095612	-0.171506435	-0.203658236	-0.281099361	-1.059407158	-0.872032425	-0.850739842	-0.271922258	2.379983819	1.817433769
GS1_SS_14661_00905	coral4_03 (94)	3	2.6	3	-0.291283738	-0.210507575	-0.180918446	-0.386098539	-1.137705614	-0.869891598	-0.4400933	-0.92604615	-0.110293299	0.473498059	2.16180625	1.917533951
GS1_SS_04717_15163	coral4_03 (94)	3	2.6	3	-0.507601257	-0.23061042	-0.168897435	-1.47491641	-0.046906652	-0.389916031	-0.801814323	0.372741642	-1.040055147	0.488417609	1.972543126	1.827015298
GS1_SS_04815_10890	coral4_03 (94)	3	2.6	3	0.566324003	0.425731543	-0.076384386	0.137014884	-0.513225244	-0.53582046	-1.03040465	-1.294015513	0.199779375	-1.349248265	1.344603692	2.12564502
GS1_SS_19179_08944	coral4_03 (94)	3	2.6	3	-0.026822233	-0.461151308	-0.073150668	0.338014189	-0.814376666	-0.818025031	-1.361660255	-0.258464406	-0.246882298	-0.31637495	1.799965854	2.238927772
GS1_SS_10440_11861	coral4_03 (94)	3	2.6	3	0.011260209	-0.195831612	-0.066251925	0.318951955	-0.510288213	-0.780882373	-0.628127605	-0.743784786	-1.2042313	-0.318253648	2.127131963	1.990307335
GS1_SS_10879_15318	coral4_03 (94)	3	2.6	3	0.101657565	-0.402576254	-0.062039742	0.228465338	-0.827497575	-0.530997944	-0.928943793	-0.456988317	-0.935860581	-0.361767207	2.13611537	2.040433141
GS1_SS_13003_12511	coral4_03 (94)	3	2.6	3	0.43624981	-1.356710693	-0.060553244	-0.060553244	-0.772236512	-1.18308748	-0.198076581	-0.316690459	-0.70003676	0.498135311	2.167152906	1.546406945
GS1_SS_12481_16967	coral4_03 (94)	3	2.6	3	0.002663592	-0.104732455	0.035905226	-0.13541704	-0.258155381	-0.358903101	-0.493915276	-0.884632326	-1.22471981	-0.740414776	2.216812109	1.945509236
GS1_SS_25400_08665	coral4_03 (94)	3	2.6	3	0.525947569	-0.08820628	0.041309158	-1.8157751	-1.510787134	-1.168197912	-0.144608164	0.513413817	0.690975304	0.427766512	0.70330016	1.82486207
GS1_SS_01452_08910	coral4_03 (94)	3	2.6	3	0.497661596	1.427787398	0.043760204	-0.36762115	-0.498370263	-0.873609587	-1.314754967	-0.756679486	-0.586599339	-0.670576412	2.127560902	0.971441105
GS1_SS_24965_19388	coral4_03 (94)	3	2.6	3	-0.009460685	-0.398587086	0.059092133	-1.726054952	-0.691818794	-0.741351177	-0.420381335	0.122493583	-0.221855544	0.148250422	1.796291871	2.083381563
GS1_SS_17817_08022	coral4_03 (94)	3	2.6	3	-0.062420431	1.00436352	0.067013238	-0.368259665	-1.008121271	-0.976806674	-0.983069594	-0.273272053	-0.363458094	-0.780568531	2.07636657	1.668232984
GS1_SS_21356_20703	coral4_03 (94)	3	2.6	3	-0.334049604	-1.188350811	0.073468464	-1.065091526	-0.674982244	-1.554316522	0.017557036	0.62241703	0.443246317	1.448381309	0.288219176	1.923501376
GS1_SS_05089_21631	coral4_03 (94)	3	2.6	3	0.047412935	-0.695199306	0.091208016	-0.529539652	-0.908462309	-0.426716419	-0.946925814	-0.382921338	-0.365784132	-0.024944155	2.552110736	1.589761437
GS1_SS_10523_12327	coral4_03 (94)	3	2.6	3	-0.097056573	-0.616175458	0.118887791	0.604762609	-0.817628819	-0.267538966	-0.730682798	-1.264860961	-0.498826745	-0.40392488	1.82427999	2.14876481
GS1_SS_05624_15473	coral4_03 (94)	3	2.6	3	-0.523147389	-0.594160863	0.137277923	-1.396613123	-1.719724431	-0.727311127	-0.18796379	0.456838557	1.062228426	0.652125611	1.213132059	1.627318148
GS1_SS_18306_11673	coral4_03 (94)	3	2.6	3	-0.059774685	0.135651376	0.143908815	-0.318507779	-1.39747983	-0.183636272	-0.880564138	-0.870104715	-0.076289563	-0.442919862	1.56583984	2.383876813
GS1_SS_01881_06770	coral4_03 (94)	3	2.6	3	0.501266222	0.237496278	0.154081851	0.028960211	-0.490689122	-1.224510632	-0.322733047	-0.452363575	-0.942705136	-1.10389788	2.506481404	1.108613425
