V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_00016_00323 -0.0603669846028774 0.193502630403785 -0.126874014971002 -2.07284297482811 -1.14758063277796 -0.959123782557499 -0.214780016718999 0.392902136443501 0.60324429830247 0.351563214459657 1.29725184737241 1.74310427947463
GS1_SS_00027_18006 0.0183721315233381 -0.0555679734819723 -1.22210325596932 -1.21675561095929 -0.84063791192071 -0.0165658158755067 -0.0146050127051634 -0.273787540857819 -0.295178120897928 -0.110327858384652 2.14031767150216 1.88683929802687
GS1_SS_00031_10674 0.206329556459193 -0.309736812681382 0.30295474897913 0.0811560116038194 -0.483222953796724 -1.49998350235879 -1.09591451545724 -0.713739918769857 -0.360245436044077 0.0174712256247697 1.86081637565285 1.99411522078831
GS1_SS_00064_19601 -0.909365724555318 -1.13309624394793 0.0286851278377872 -0.524441409262975 -0.695608734340453 -1.1600517282121 -0.597760326461517 0.505797199313591 0.931693850687472 0.0259895794113703 1.96139334957875 1.56676505995131
GS1_SS_00083_12679 0.364735251754042 -0.00914661157649454 -0.407645281372165 -1.74688988997989 -1.23874480239686 -1.19357635016725 -0.32521285605314 0.219066993313573 0.724953658285124 0.887560086311694 0.857297223317861 1.8676025785635
GS1_SS_00101_20807 -0.0327966554177625 -0.226085363606458 -0.510630235757284 -0.718489255839093 -0.666019988633976 -0.748759986918968 -0.728579499532384 -0.294699020720842 -0.0826020982878502 -0.294699020720842 2.4645790196467 1.83878210578875
GS1_SS_00114_09277 -0.161370215356421 -0.240597898891587 -0.462547792483008 -0.490642715722428 -1.25763412015861 -1.13261171174318 -1.26184835864452 0.252468003960242 0.399966350967199 0.919722430896476 1.85008581396988 1.58501021320595
GS1_SS_00141_15755 -0.611602802163259 -0.885951292003422 -2.30433298447706 -0.585539695628444 -0.223536863284349 0.461099793111777 -0.00117741226889735 0.591415325785854 0.627080629465075 0.308836381250487 0.743815911892065 1.87989300832018
GS1_SS_00357_07789 -0.0493818366228384 -0.322521947346832 -0.559920303805083 -0.539612488881366 -0.797521738412572 -0.787367830950713 -0.791429393935457 -0.249413813621451 -0.165948694284974 -0.0520218525629217 2.20133329137271 2.11380660905149
GS1_SS_00367_05955 0.0912098471231268 0.0888550216602859 -0.519862650833159 -0.375987524704506 -0.763591795888117 -0.926074752824139 -0.857784814401753 -0.75111122093506 -0.00298317139050892 -0.177240255640735 2.05937296896554 2.13519834886902
GS1_SS_00368_18446 0.392014727011235 0.371531642400519 -0.4178549260586 -1.81385592337353 -1.08906985253282 -0.624261394058888 -0.461972339066295 0.133612736537591 -0.156301691798692 0.109978408140612 1.58208194289382 1.97409666990505
GS1_SS_00438_04895 -0.39564538258068 -0.277318799337831 -1.52413038943378 -0.976322133679847 -0.766621133377242 -0.503892293917657 0.178457669449439 -0.121741254703715 0.511525088947829 0.066704785275637 1.70224111365457 2.10674272970327
GS1_SS_00462_14207 -0.189418683171499 -1.0127206769542 -0.700110821047208 -1.07538670797703 -0.569736664551435 -0.919802079230694 -0.0429578443825086 0.132314962692841 0.132314962692841 0.401226666698856 1.40532376147846 2.43895312375158
GS1_SS_00485_11073 0.0516582803139672 -0.167387431264692 -0.764506041028118 -1.31518695993687 -0.975666106989946 -0.707554156017667 -0.375480857264419 0.211561649766389 0.161181136103297 0.0626105658929002 1.31971390464283 2.49905601578233
GS1_SS_00486_16491 0.378036250675652 -0.187227719294469 -0.198928401042602 -1.0603406607758 -1.37303129370003 -0.161405525091694 -0.568105083785401 -0.144661446038333 -0.691163978033 0.0280244776927252 2.05748755331707 1.92131582607588
GS1_SS_00568_02606 -0.141408939053105 -0.22891099130018 -0.336443633820682 -0.353311499314095 -0.351203016127418 -0.551508918861687 -0.793984485329486 -0.810852350822898 -0.481928973701362 -0.31957576832727 2.40268687399078 1.96644170266741
GS1_SS_00583_19760 -0.739340112936487 -0.0836778490180781 -0.614803488766265 -0.617109722547195 -0.314993097245361 -0.688602969756026 -0.103280836155983 -0.683990502194166 -0.522554137529064 0.0729154247070713 1.89091951421422 2.40451777722734
GS1_SS_00600_14339 0.295939417214192 -0.062180171562394 -0.576280736783893 -1.71112192255148 -1.34504412069097 -0.98055796144724 -0.213545384418631 0.252965066561002 0.859380903556022 0.396212902071637 1.30074340119045 1.78348860686129
GS1_SS_00686_13386 0.491166594883623 0.00380933140854906 -0.166054240350099 -0.755685382109175 -1.78553886952548 -1.20213309427065 0.443142338993743 -0.324712152401108 0.402232787680142 0.163890184374814 0.290176190603757 2.43970631071188
GS1_SS_00688_21138 -0.984333211666186 -1.34682127883247 -1.38443796504784 0.508365291334586 0.433131918903848 0.239918939706727 -0.0627243993896497 -0.93303773046341 -0.313371219040146 0.573339567524769 1.90804798842099 1.36192209854877
GS1_SS_00726_11946 -0.0514329296378132 -0.785007749117301 -1.69906261950822 -1.69406778415089 -0.403735316841307 0.468695925571882 0.205634596752638 0.0674441518665795 0.342160096519588 0.430402187832372 1.67911102716423 1.43985841354824
GS1_SS_00761_04084 -0.0395249849954917 -0.75664171013374 -0.685324057798562 -1.50725015045702 -0.514813795589798 -0.429998982035054 -0.330705897015912 0.0254883444813275 -0.254265982358319 0.874601829466451 1.19750136586799 2.42093402056813
