V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_11932_01086 -0.193351067457296 -0.113167591806871 0.217465505319572 -0.782353141679551 -0.45706560959647 -1.03577252151299 -0.431129719941642 -0.464193029654286 -0.37902035996339 -0.594268445709419 2.39212055851529 1.84073542348706
GS1_SS_12176_11164 0.547962687670892 0.5387208714347 0.477988936168294 0.275989238434381 -1.15121124032615 -1.16309357548697 -0.971655953451557 -1.16309357548697 -0.719486396149743 0.101318911570349 2.05860356444961 1.16795653117315
GS1_SS_12292_08413 0.261517167396812 0.378714868455793 1.23552508835996 -1.15752526704706 -0.937383639382216 -1.14327149259394 -1.03399255512002 -0.720409517151401 0.0733673446156387 -0.143448402343475 1.44553069863592 1.74137570617399
GS1_SS_12350_05383 0.581779024509069 1.58991596228652 0.293190206443006 -0.600473166834904 -1.43257092559205 -0.476379975066497 -0.722642433149537 0.0931019592505349 0.58755080087039 -1.05163368574485 -0.805371227661809 1.94353346069013
GS1_SS_13659_02941 0.0304405305240423 0.471375446352848 0.249863118969656 0.43167040653888 -0.187937188452783 -0.152202652620212 -1.03532632764037 -1.2714668275866 -1.19414648689624 -0.932929119699082 1.93377475486943 1.65688434564044
GS1_SS_14002_13187 0.160563576627065 1.34895627699139 0.256610041365486 -1.30742642455931 -1.53660453998721 -0.683436919371516 -0.187578815082051 -0.270916311601289 -0.642809889818387 -0.257373968416913 1.77887358716001 1.34114338669272
GS1_SS_14114_16033 -0.456409972546495 -0.019436411892655 0.27556683580614 0.13728406344733 -0.602759239959569 -0.330342178412713 -1.06577605607432 -0.950540412441976 -0.223173029834635 -0.837609481682281 2.29910473799006 1.77409114560111
GS1_SS_14141_13932 0.292029234403671 0.520513278919874 0.630111316533338 -0.932125117922981 -0.790947984725977 -0.581039878788327 -1.01200165381076 -0.842960612745926 -0.279366636272624 -0.720359418127475 2.15649618953305 1.55965128300414
GS1_SS_15566_17461 0.551870165534867 1.35456745899172 0.163773596764456 -0.326553287682062 -0.731688242398491 -1.66501316144148 -0.521548149064268 -0.699504624500456 -0.30572859374804 -0.898285793870667 1.64005508128722 1.4380555501272
GS1_SS_16185_00711 0.478289217268855 1.02539357027379 0.415506750530584 -0.0470334636023955 0.024717926955629 -0.69023342896183 -1.12074177230998 -1.25143180511209 -0.622325862897985 -1.08486607703096 2.31819987514963 0.554525069736757
GS1_SS_16891_15560 -0.196701882259022 0.0214904382490221 0.028620906239481 -0.14488714819502 -0.601950146383439 -0.571289134024466 -0.933992272472478 -0.836542543269539 -0.337885148470109 -0.602425510916137 2.579426988693 1.59613545280871
GS1_SS_18022_13080 0.858113438546337 1.4415839388097 0.20989557409559 -0.500836986811945 -0.783641566021227 -0.649681502185251 -1.20784843483515 -0.805968243327222 -0.805968243327222 -0.709219308334574 1.81704422883886 1.13652710455211
GS1_SS_18765_13212 0.717759625233502 1.10576395216614 0.820324360033652 -1.0219704990181 -1.1777527848938 -1.16807686651642 -0.790716049798892 -0.446253355564426 -0.677507804783632 -0.217901681858432 1.86580734070876 0.990523764291637
GS1_SS_19248_13036 0.278587519359876 1.67024719175852 0.614681636752755 1.13351894345051 0.543117870311686 -1.17952422187691 -1.52456381007492 -0.911160097722898 -1.46066759003825 0.394878639826614 0.568676358326353 -0.127792440073338
GS1_SS_19300_04887 0.684446536178151 0.67822706307687 -0.136990373673526 -0.301184463547342 -1.00414041081962 -1.15340776525036 -1.27779722727598 -0.601429527511679 -0.248474429013986 -0.238445528638171 1.92849664326187 1.67069948321377
GS1_SS_19486_11732 0.137623556606105 0.354923909142059 -0.141390096050061 -0.389547098646121 -0.688117783030523 -0.588159620863984 -1.00537629773302 -1.05100937176557 -0.536007536255355 -0.175723551750742 2.26021340017731 1.8225704901699
GS1_SS_20672_01501 0.286988810810215 0.752705572617785 0.557640960342363 -0.282356026268673 -0.410367178074419 -0.851700863347562 -0.73588124980903 -0.934603323564616 -0.743196172769358 -1.12235301287971 2.36345160848208 1.11967087446092
GS1_SS_20724_12658 0.400364146614675 0.527402068037603 0.328814052939692 -1.5475506485369 -0.510658372646995 -0.912361041422256 -0.479263943789605 -0.0230955914617546 -0.734215910231482 -0.452250132912315 2.47663104858321 0.92618432482613
GS1_SS_22376_14351 -0.290774331404378 -0.00898385055730874 0.69805408320443 -0.452590380254438 -0.401355747373153 -0.118711355978062 -1.42604840499886 -0.678876675480115 -0.653259359039473 -0.516633671356045 2.39989780541113 1.44928188782628
GS1_SS_22422_11117 0.337186003244795 0.413988393292418 0.125587581685016 -0.50764028727906 -1.04212222618191 -0.933971921829132 -0.977859001856345 -0.444944458668756 -0.380681234343193 -0.462185811536589 2.42197904410895 1.4506639193638
GS1_SS_22533_09070 0.286479612257386 0.228278336629475 0.269234789849116 -0.0771705802770085 -0.381326135502872 -0.222458209066684 -0.974548026347361 -1.3474673109262 -1.04999412438354 -0.575761508156116 1.95470061997741 1.8900325359464
GS1_SS_22598_13439 0.481316625359391 0.211658067903591 -0.149985185545563 -0.748060585350256 -0.912443882372599 -0.926433950204287 -0.618652457907135 -0.328358550399594 -0.616903699428174 -0.478751779590248 2.03718704409107 2.0494283534438
GS1_SS_23215_11228 0.0247102928879077 -0.183840173090273 -1.58054082904274 0.0429217420296644 -0.584785787259593 -1.47773426130702 -0.23818078746487 0.591615080687752 -0.383578647548249 0.27878938172048 1.48500415431119 2.02561983407575
