V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_00045_14409 -1.57407133020309 -1.32942871962885 -1.77211534828699 0.123282401257233 0.835075901547043 1.06224403993741 1.29174210795229 0.45762730237536 0.13842694381659 -0.395126940197703 0.431532090580774 0.730811550849927
GS1_SS_00096_09570 -1.26401745611542 -1.50550880268969 -0.732736493652027 0.648594008752792 1.13019675134948 1.1853947734236 1.27509155929404 0.40572271162667 0.132492502359783 -0.278732762092401 -1.52620806096748 0.529711268710659
GS1_SS_00254_17418 -1.13379510738144 -1.32858960488192 -1.66520816635205 -0.0487555818305293 1.04482756203181 1.15076842909347 0.918382011022727 0.263940848367608 -0.389816824822596 -0.821098677183306 0.99612893765669 1.01321617427954
GS1_SS_00410_14265 -1.4334766133136 -1.58832987174652 0.237906222705786 0.968813602509197 1.48808819578761 0.914098784529563 0.567227485639809 -0.469256990804577 -0.159550473938725 -0.392862716644334 -1.2166820515075 1.08402442678329
GS1_SS_00677_13251 -2.0514686624313 -2.03369815014491 -0.453011082270689 0.656757410014247 0.369630357746932 0.500376901894032 0.866449454993627 0.790924777776477 0.0401206336765808 -0.234433781148115 0.788881168863543 0.759470971029571
GS1_SS_00689_17735 -2.22300269936998 0.259122856981601 -0.424664048601354 0.210246065525319 1.53335794959282 1.11704065094765 1.001080124841 -0.103396361519009 0.774862049321484 -0.797258525927624 -0.59955533387695 -0.747832727914955
GS1_SS_00746_10054 -1.18566104064511 -1.5676655741212 -0.0416902452086873 0.526209542525821 1.58233972331266 1.23506287469803 0.244302453650418 -1.24490238540878 -0.360367823937404 -0.837362789534554 0.707610625802168 0.942124638866634
GS1_SS_01340_08381 -1.45664773041812 -1.89450255590197 -1.24015284448443 0.163415123872133 0.777628142953646 1.27994492885595 1.01358324335328 0.694922231473363 -0.200247633960288 -0.35592934968788 0.43208770984264 0.785898734101675
GS1_SS_01461_10574 -1.23445158691867 -1.66656365634888 -1.79002424761466 -0.289978063735489 0.587826740164171 0.880428341464058 1.34587477053603 0.652026247622375 0.247075508270632 -0.0730578048815224 0.460785791751689 0.880057959690261
GS1_SS_01507_13588 -2.20886183439934 -0.615754448302533 -0.636633968434863 -0.100030301033973 -0.358936350674869 0.649544471716688 1.30307345185863 0.668336039835785 -0.139701389285401 0.530531206962405 -0.753559281175914 1.66199240293339
GS1_SS_01999_02681 -0.28842837521614 -1.52054958973169 -0.0433219090130468 0.495648761293756 0.514097635093988 0.45875101369329 0.800055178997597 0.374413304892226 -0.0222374818127807 0.171475693089664 -2.42322662924308 1.48332239795622
GS1_SS_02086_18977 -1.13672246985836 -1.42015620113917 -1.28226952105661 0.596053476512425 0.887147578908931 1.57658097932171 0.864166465561838 -0.180708154619305 -0.718466206941272 -0.841032144792432 0.676487373227249 0.978918824874987
GS1_SS_02105_12423 -1.4864721141747 -2.25073669236061 -0.0352281398666218 -0.119873815460246 0.767065654890339 1.49084751866191 1.03695041765262 0.32420929417587 -0.442508781853336 -0.0413618844748555 0.0369046967262058 0.720203846083434
GS1_SS_02401_06430 -0.354405859892884 -0.558336719977051 0.254070771415159 0.732396406653226 1.31931936982229 1.36076873162802 0.846796645237027 -1.0184246360206 -0.794598082269684 -1.88057136157968 0.895872689615006 -0.802887954630829
GS1_SS_02412_06826 -1.41137198040235 -1.38254107027347 -1.03657014872689 0.927323611816956 0.78486499706248 1.16814650818762 0.550825844251556 -0.303925844275297 -0.826274098375041 -0.734693560318592 1.13337982244397 1.13083591860906
GS1_SS_02651_18123 -0.94042987823948 -1.11435879428462 -1.55978650610755 1.11985004597006 1.48891872148049 1.14954522675825 0.506149643014026 -0.552978471764934 -0.974367227711703 -0.451166423348265 0.504735586786017 0.823888077447715
