V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_00003_16888 0.624851108082297 -1.00734797018177 0.305582041518092 -1.19003133982011 -1.77393519417817 -0.672713012713402 0.0682643931094053 -0.308029201921347 -0.034174879584992 1.17973050184362 1.2434135830353 1.56438997081108
GS1_SS_00040_10111 -1.20215426237778 -1.16667251031139 -0.234937952231995 -0.494956898672755 -0.497665429364846 -1.26477549197893 0.33927055449135 -0.156390562161349 0.970358205748611 0.520742110861464 1.03915488532773 2.14802735066989
GS1_SS_00084_18450 -0.116163497028235 0.125338193608809 -0.0660479501149923 -0.924326017329978 -0.498146563264606 -0.9322182294423 -1.07822415352025 -0.399493911860585 -0.209291599953631 -0.0538150213408937 2.02696670207273 2.12542204817394
GS1_SS_00094_20065 0.167027923609253 0.527369561828276 0.760634197197112 -0.746882028395517 -0.661583766208405 -1.19600349052357 -0.9644796360157 -0.772993741309939 -0.668546889652251 -0.078422177786314 1.58663471572333 2.04724533153373
GS1_SS_00121_19999 0.0697116926718969 0.116670651648957 -0.11968944186891 -0.405915477538607 -0.663742523731701 -0.507212660474836 -1.02152506831882 -0.876175909580304 -0.538518633126209 -0.278679060119812 2.10482352910151 2.12025290133683
GS1_SS_00209_06867 1.04295001473979 0.746000780854021 0.38743963109399 -1.28719244299652 -0.933681450275364 -1.82250908911713 -0.499367944932227 -0.304431883231703 -0.306451946047253 0.190483506577917 1.4034302241746 1.38333059915988
GS1_SS_00220_03417 -0.490861485237337 0.0120347834006561 -0.158940829236921 -1.15743840704037 -0.291161969676647 0.141976249005215 -0.614533845045184 -0.528248152534087 -0.320797742533827 -0.806140514941029 2.09679742016151 2.11731449367802
GS1_SS_00243_02760 -0.810760581782748 0.273085979608017 -0.658154985938928 0.71529537665545 0.0407092768458372 -1.42811958315093 -1.32927277675209 0.0684557488174408 -0.398031811205145 -0.0347264438269601 1.84631094039794 1.71520886033211
GS1_SS_00268_14291 -0.455228717491942 -0.051716025409323 -0.0331423686966593 -0.0308206616075763 -0.0563594395874889 -0.787697172648621 -0.142262601883558 -0.53718497773657 -1.35419370238486 -0.660003282749059 1.78428994063748 2.32431900955818
GS1_SS_00276_04878 -0.285159052362505 0.11667172740409 0.000674824748155578 -0.153185217831319 -0.237228256736751 -1.21400972193191 -1.12208764812909 -0.802549010624067 -0.179229805408784 -0.207244151710594 2.17660162890909 1.90674468367368
GS1_SS_00280_04396 -0.0326534759883498 -0.192879528089294 -0.9049953152046 -1.62245197072327 -1.03495644635314 -1.04919876209545 0.18276154961403 0.570864653591873 0.440903522443329 0.407078022555352 1.17918956473512 2.0563381855144
GS1_SS_00282_09270 0.268580202982302 -0.114066868127664 -0.498951641407863 -1.57528638529028 -1.37836859430971 -0.0446981008504184 -0.248328998341687 -0.315460063448698 0.14103117927898 0.0694247098315011 1.48342871120219 2.21269584848135
GS1_SS_00287_15114 -0.411509532148332 -0.283124977345793 -0.273249242360982 -0.884557237920766 -0.28065604359959 -0.465826074564791 -0.404102730909724 -0.327565784777441 -0.669266215251892 -0.406571664655927 2.15074990966081 2.25567959387443
GS1_SS_00307_19580 -0.0622341388212313 0.422644609589325 -0.177514397610563 -0.984084504903035 -0.968756947965467 -1.39792854221737 -0.662205809214105 0.12971796589358 -0.188924912219641 0.0369010933271952 1.84861832334774 2.00376726079357
GS1_SS_00335_09755 0.402181232748011 0.752213659506359 1.38325803450732 -0.0727453932292779 -0.559011097819865 -1.24773687272326 -1.51395871842679 -1.17378636002784 -0.724002908366992 0.227986691732119 1.10619011360846 1.41941161849175
GS1_SS_00348_12354 0.30193506292801 -0.0573655148972409 -0.0601762104212976 0.0513147120329522 -0.738022280972976 0.259774630067159 -0.496302465904098 -1.09872820656026 -0.944139952737136 -1.11278168418054 1.70189565853526 2.19259625211016
GS1_SS_00380_19508 0.138529943086455 0.577057308062401 0.334377115794159 -0.466041763967762 -0.41282242355806 -1.41760357049324 -0.888816204182437 -0.859439128276281 -0.387277140161403 -0.425595065256389 2.02632638609941 1.78130454285314
GS1_SS_00422_08784 0.604650962206852 0.665296386678333 -0.298138879357241 -0.73506159657223 -1.12512194033198 -1.20782024642946 -0.325704981389733 -0.737818206775479 -0.305030404865364 -0.178364166026066 2.28328874547542 1.35982432738695
GS1_SS_00461_10271 0.233250729079251 0.717023845886916 0.804528027221635 -0.301774836795892 -0.755546520003081 -1.37182596854618 -1.09681282720849 -0.704294070935603 -0.384278779197199 -0.435531228264678 2.26997305263152 1.0252885761318
GS1_SS_00499_01819 -0.166060543813122 -1.02005134094195 0.177975748744491 -0.839493286691855 -1.57148539851656 -0.572804160617052 -0.839493286691855 0.348773908170257 0.309734328872939 0.722089885200858 1.72199110995341 1.72882303633044
GS1_SS_00539_09900 0.490536672107878 0.136958217468481 0.507024786572927 -1.83428746746411 -0.306388860369519 -0.706866840598389 -0.782895368409451 -0.589618026624704 0.792818770633787 0.897243495579101 -0.744056698780668 2.13953131988467
GS1_SS_00602_19470 1.5317982562618 0.455842951447241 -0.431641246759001 -1.64119632334654 -0.822102484500277 -1.66505342544886 -0.00571245055894399 0.190233881374764 0.424828718714228 0.152062518011055 0.118662575067809 1.69227702973673
