V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_00033_11874 -0.754758226642014 -0.619288019006062 -1.28809589093851 -0.829205818225735 0.645100585596155 0.946552308894174 1.37981288286501 0.946552308894174 0.492544045465579 -0.79625360555753 -1.42234564625342 1.29938507490817
GS1_SS_00039_13324 -1.50582122695074 -1.62354781971515 0.0975028459359501 -0.313475083376369 -0.212090062893306 0.697347866211739 0.993065855179477 0.848710628337406 1.16825423726937 0.216630945757077 -1.46237450819245 1.09579632243699
GS1_SS_00188_11083 -0.641875120980261 0.108212984428407 -1.18938468697199 -0.478991025097722 0.119163175748241 0.539376767646893 1.63850222137529 1.43044858629843 0.319277922118218 0.234277061998002 -2.1749019057571 0.0958940191935929
GS1_SS_00283_19610 -1.21970202013534 -1.15694893820216 -0.895477763480595 -1.4811731948569 -0.215652709204523 1.15968566983091 1.67739859577961 0.969334654633613 -0.210423285710092 -0.0326228868994274 0.692384386368531 0.713197491876367
GS1_SS_00511_18594 -0.756888952452319 -1.31470218954424 -1.61807430094512 -0.531806418187157 0.335837820419336 0.00154132604985926 1.43521920734753 1.13576157480344 0.688532365415704 0.718869576555791 -1.12876444384694 1.03447443438412
GS1_SS_01379_03627 -1.58131611261043 -1.18111975374257 -1.59511598705415 0.557526427421632 0.380060042075401 0.952340835256443 0.870921576038499 0.654263547272105 -0.579445227996406 0.517230794045972 -0.473186194779767 1.47784005407328
GS1_SS_01516_07154 0.501764373173251 -1.24804102730857 -1.66758501221941 0.360552007520332 0.717676033700539 0.584649892143442 0.715629477676584 0.569300721963777 0.390227069867685 0.0985928364540486 -2.07689621701048 1.0541298440388
GS1_SS_01587_21894 -0.182669409459353 -0.41002821807479 -0.468827909958093 -1.6154219016825 -1.3900230827965 0.606010857771387 1.28732288762322 1.37846241004234 0.780665542562091 1.28536289789377 -0.488427807252527 -0.782426266669041
GS1_SS_01751_10166 -1.09457509265293 -1.92895290402208 -1.6167341100904 0.199159105190426 0.38218391542624 1.03533127744424 0.742850453243873 -0.0323134489313394 -0.00180931389203705 0.181215496343777 0.649902559418234 1.48374206252199
GS1_SS_02000_01401 -1.17961289376862 -1.39717812782469 -1.77891835445067 -0.900648882003474 0.771800432550228 0.113765706233408 1.14419736691614 0.883919939671147 0.228554725428634 0.200524848648405 0.786215797751489 1.127379440848
GS1_SS_02260_13046 -1.03403799735749 -1.16199979964985 -1.33917767974696 -1.60494449989262 -0.140274024423179 1.22990158166114 1.34802016839254 0.694430655145427 0.211522499725193 0.204829113143747 0.681732907071801 0.909997075930244
GS1_SS_02479_16146 -1.21879918711599 -0.69001549950417 -1.37797386859097 -0.676526119718154 0.540215936980465 0.857216361951835 1.26594456946811 0.385088069441284 0.586079828252918 0.502445673579621 -1.55198686783057 1.37831110308562
GS1_SS_03031_12800 -0.80797926791034 -1.16821524097087 -2.09724485570591 0.169113409546199 0.310648227382875 0.85669012339041 1.00836842783695 0.731555522222017 0.817822557875985 0.304012301563339 -1.15873534694296 1.0339641417123
