V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_00125_11304 -0.504436735541789 -0.833861020157931 -2.06804214280432 -0.369883154501393 0.646228371286427 0.942246249575299 1.00905906222984 0.703761626627838 0.507962967320779 0.436510376009672 -1.51126870401648 1.04172310397206
GS1_SS_00154_16809 -0.187846272268633 -0.6686375393344 -1.33086411813978 -2.19249721323972 -0.524621722010553 0.21145912208911 0.526570654011374 0.298853336020676 0.813371384237497 0.471179955040664 1.16257896863729 1.42045344495648
GS1_SS_00180_12338 -0.897194087597916 -0.780576602349247 -1.41183212032574 0.101660025184166 -0.436301504593392 -0.182278199769116 0.347570809295491 -0.0149574600645032 -0.118899131699187 -0.533398236876523 1.62301117513474 2.30319533366122
GS1_SS_00416_08793 -1.37954073458728 -1.80066305508417 -1.15388732932681 0.782058228425655 0.0104063463590994 0.463173696719918 0.911072580947824 0.548371854045878 -0.250056591751694 -0.605454619454272 1.04325143645638 1.43126818724947
GS1_SS_00622_13801 -0.695510101011679 -1.35954476955093 -1.78095138612392 -0.742333058408678 -0.620309593677106 -0.0726228798819104 0.614113828607402 1.14051737994942 0.350202614187956 0.931942387908241 0.675976887471315 1.55851869052989
GS1_SS_00702_05940 -0.702612893971566 -0.329207236772075 -2.03128448002607 -0.42165232666127 -0.1479423546364 -0.42165232666127 0.171990162333067 0.232713897848518 0.0706630932192241 -0.102082339456074 1.94077288221298 1.74029392257093
GS1_SS_00786_13049 -1.07971032553135 -0.87571782133279 -1.86208157692818 0.182643288685623 0.13944487603181 0.228241613153536 0.0225691706851054 -0.207942359059268 -0.126465352970549 -0.00454983281423259 1.70706727300239 1.8765010470779
GS1_SS_00985_09355 -1.85498032986417 -1.29284128716609 -1.16565340320368 -0.187405851245853 -0.110465032552541 0.0826721245755691 0.759437284918784 1.23207374260627 1.45190465315859 -0.256495565990868 0.279734833677828 1.06201883108616
GS1_SS_01084_16996 -0.294544932592191 -1.01518736781415 -1.06181717244616 -0.957959880311229 -0.449271102507494 -0.00840749507758952 0.14080787974484 -0.128373265176304 -0.408999907598031 0.147378443124804 1.65479285468321 2.38158194597029
GS1_SS_01105_12367 -0.139545728376364 -0.727088381318355 -2.73913497967032 -0.0205761681003663 -0.0581455029243658 -0.477669741792359 0.497045778363626 0.395817292865627 0.596187078593624 0.454258480369626 0.728723343111622 1.49012852887801
GS1_SS_01126_14202 -0.998057105770923 -1.03127275886889 -1.55100003675474 -1.22861281550976 -0.438275657972818 -0.0875574384972166 0.675425651782574 1.39933150312358 1.42863943232767 0.599225035851941 0.261109225934099 0.971044964354487
GS1_SS_01275_05539 -0.806563043331627 -0.504864294307957 -1.96820584569488 -0.576697329789783 -0.580802074674459 0.00753100964612202 0.208129892160228 0.371498738570324 0.387917718109027 0.00931041655362897 1.36710461034844 2.08564020241093
GS1_SS_01277_01672 0.177084525905218 -1.61677126218326 -1.8417273432514 -0.37967372909892 0.286505223420482 0.305814758276117 0.511783130069555 0.53109266492519 -0.595296868320175 -0.405419775573099 1.50751147745846 1.51909719837184
GS1_SS_01282_07801 -0.792938764497353 -1.02672906361205 -1.69296384663833 -1.34160270346017 -0.463199845514772 0.142762987566331 0.938190560161196 0.774672489682129 0.361958285349014 0.404391900332838 1.41293352015538 1.28252448047579
GS1_SS_01285_13478 -0.905684868105531 -0.848508500867328 -2.20056142026483 -0.929228078144791 0.106673163582647 0.614533837286683 0.760838071102084 0.441323077712128 0.158804557241008 0.237842476658524 0.948511088272185 1.61545659552722
GS1_SS_01422_20757 -1.08606259459793 -0.892267038684548 -1.25060599112817 -1.41332112769695 -0.389495549286613 0.46064533278626 1.03471896068063 0.616047429509258 -0.0933174355321925 -0.020187037074311 1.37989444140183 1.65395060962274
GS1_SS_01721_09264 -1.31639020305047 -1.4167670602875 -1.69280341768932 -0.522158320162491 0.323516702059465 0.704948759560169 0.200178638729468 0.657269752372581 0.561911737997405 -0.184641137702986 1.1260296756695 1.55890487250418
GS1_SS_02034_17140 -1.616216544582 -1.25749206676454 -1.41337757283181 -0.6110367512422 -0.0742647315551404 0.620646560551969 0.973736622487474 1.26296997109422 0.547399154086625 -0.401060852708214 0.75718723875788 1.21150897270574
GS1_SS_02064_08249 -0.880794425901054 -0.734716937896811 -0.3750355759241 0.309874910284472 0.757754000863518 1.262134761331 0.752241642825622 0.155528885223385 -0.318533906035667 0.33330243194553 -2.45870691424877 1.19695112753288
GS1_SS_02123_09156 -0.735419732174472 -1.26487413307365 -1.82659776382446 -1.09755220050957 -0.552560763015164 0.185567990924631 0.863699880473595 1.08838933277392 0.677255441330771 0.705939201198898 0.680123817317583 1.27602892857792
GS1_SS_02175_18224 -0.959365361838506 -1.1445740860941 -1.21818268163159 -0.549531697652401 -0.0665643320935718 0.284857349827307 0.519929961382489 -0.232064948511715 -0.488032903316247 0.0379123841531758 1.74230754146944 2.07330877430572
GS1_SS_02355_01484 -0.712701940553384 -1.18188097770755 -1.64165553527511 -1.03558907302697 -0.147388223180544 0.69901493961428 1.77530538119288 1.12430640536427 0.168069370419616 -0.522522464468621 0.658575677391861 0.816466440229265
GS1_SS_02511_03168 -1.03596199701691 -1.47495785918457 -0.790306281399768 -0.833523490628709 0.342439518390373 0.0512920035848748 -0.0237694650759176 0.199140350947042 -0.219839119577745 -0.00784733535999196 1.77679594679933 2.01653772852199
