V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
GS1_SS_00019_02015 0.772593526014969 1.21624741125791 0.153758550570957 -0.778121923338868 -0.998912291462108 -1.43738330421389 -0.199920668225519 -0.663062154035208 -1.08391140031706 0.100893251161168 1.85218586592274 1.06563313666492
GS1_SS_00041_12635 0.365551402634597 0.911062320766995 0.553106519141334 0.199725232552422 0.128934612358721 -0.71975228983426 -1.25039603409722 -1.30757747205659 -1.07198994766398 -0.796375416699817 2.05777887760422 0.929932195293587
GS1_SS_00042_09899 1.34573153051222 1.33649140739692 0.885573399370307 -0.918098632736161 -0.121600020197342 -0.973539371427958 -0.677855431738373 -1.35238441915524 -1.10290109504215 0.0308620112051005 1.51870663523063 0.0290139865820405
GS1_SS_00136_07237 0.057805512850432 0.564513786703085 0.668185134686731 0.989682798096691 0.366489863588255 -0.344066566412017 -1.45649507567474 -1.45649507567474 -1.20488820865825 -0.792532509936779 1.67566096469859 0.932139375732734
GS1_SS_00138_18549 0.376757018517734 0.646530383830538 0.469326310536834 0.312884207024556 0.102090704912492 -0.309578160881017 -1.24188317335909 -1.33445246537819 -1.32122828080403 -0.857059402251119 1.91763900509851 1.23897385275277
GS1_SS_00179_05530 -0.326877858998559 -0.42829230266268 0.229358317880958 -0.169685471319171 -0.357743124461552 -0.518683437232875 -1.45346004839782 -0.501046142682593 -0.567185997246151 -0.0274847840075227 2.22413633151785 1.89696451761012
GS1_SS_00190_10768 0.924376379789353 0.908307371803793 1.0288249316955 0.561216799315689 0.149850194885344 -0.58611037085332 -1.6064923779364 -1.42169878610246 -1.09228412239847 -0.851249002615066 1.20558401953666 0.779674962879382
GS1_SS_00200_10056 0.220961836220887 0.094716147080112 0.41798162381937 0.0602855045871733 0.251566851770166 -0.437045998088608 -1.33606832984867 -0.96192201475874 -0.962687140147472 -0.889426384176386 2.40711635317531 1.13452155036686
GS1_SS_00223_15807 -0.289371089967055 0.441350132436965 0.0558453145632766 0.690190332498874 -0.0100775892309023 -0.00316536145140478 -0.735703512300321 -1.34002971245067 -1.77451260144766 -0.382850741842163 1.63038497199205 1.71793985719901
GS1_SS_00248_20496 0.30846437189914 0.668802789676234 0.849758763669098 -0.793006774144379 -0.992845110640846 -1.21785993047545 -0.973962748137243 -0.759962639763074 -0.334794777390275 -0.112927017972938 2.09599468890691 1.26233838437283
GS1_SS_00249_14079 -0.0322692032876771 0.157433400240615 0.679115559943417 -0.138976917772341 -1.09934634813432 -0.705713445813113 -1.20131149753077 -0.691485750548491 -0.639791791087031 -0.15794717812517 2.13413452900541 1.69615864310947
GS1_SS_00271_17715 -0.405504959949266 -0.269224630332149 0.0103629833979683 0.380236315499425 0.782689163899974 -0.0603324375909113 -0.290518431834823 -1.28068020170919 -1.35946726726909 -1.03580148442843 2.02134959731055 1.50689135300594
GS1_SS_00323_10701 0.77564263223654 1.11109394212194 0.887459735531673 0.104069109845974 -0.150202983047157 -0.677979710600183 -1.38801831652427 -1.42715430267757 -0.996658454991311 -0.622071158952617 1.7827792816158 0.601040225441191
GS1_SS_00346_03424 0.372371145826806 0.449886164778835 1.10158650930145 -0.348231437764276 -0.0525259950954256 -1.05160846158824 -0.920981300020933 -1.09180143437818 -1.04730207164646 -0.704226339618038 1.93027948043119 1.36255373977328
GS1_SS_00393_13684 0.070544843235116 0.60437907676109 0.207058986785612 0.583695115617075 -0.0212167298401482 -1.17820230183216 -0.685547954583813 -0.931875128207985 -1.29290426817624 -0.828455322487913 1.99321304957646 1.4793106331529
GS1_SS_00421_09829 0.319464379282162 0.686555477624931 0.760492553969588 -0.292786498519207 -0.563889111782948 -0.652094746720433 -1.08534007126632 -1.1463057307084 -1.05810009577092 -0.365426433173606 2.20019011598598 1.19724016107917
GS1_SS_00479_12977 0.322553385152774 0.392341362570951 1.48701563693035 0.748260047403653 0.459138426671206 -0.474026528520417 -1.4241399925136 -1.40420057039412 -0.830942184459093 -1.28456403767724 1.30237658810398 0.706187866731552
GS1_SS_00519_20465 0.371040396449302 0.530078489451921 1.08089334814392 1.04210356936279 0.691056071393597 -0.381481311904555 -1.31437549159065 -1.51802183019157 -1.38225760445762 -0.95557003786523 1.20269325351666 0.633841147691435
GS1_SS_00536_05784 0.440207409996574 0.688469449572083 1.10260568373123 0.0167338867383492 0.240279572816297 -0.557234766705029 -1.19326893004229 -1.43493994201844 -1.10538856205095 -0.875801100673603 1.92626443272998 0.752072865905809
GS1_SS_00544_15073 0.353173695398045 0.739487910394248 0.816416282211674 0.323071289034704 -0.49303839459364 -0.598396816865332 -1.1636531141325 -1.40280000913015 -0.753925916409258 -1.00143459095228 1.6320242590673 1.5490754059772
GS1_SS_00574_10452 0.152563735178676 0.670154533050585 1.18653032904955 0.131908703338717 -0.501107272462373 -0.323716999013315 -1.10982321080469 -1.2920734917455 -1.04664311341187 -0.819437763172326 2.07676220135178 0.874882348640765
GS1_SS_00605_14380 0.666084732491009 1.07330395557249 1.15367617065436 0.549991532928306 0.0373954056283707 -0.53860546912504 -1.08335048245772 -1.58790938824947 -1.32893225076344 -0.855629206392422 1.43368403775348 0.480290961960083
GS1_SS_00606_15578 0.880019744251067 1.3428949068274 -0.137315506117229 -0.686825057411053 -0.0595920830963911 -0.701676666905481 -1.01356046628846 -0.924450809321896 -0.612567009938915 -0.983857247299607 2.16067403095556 0.736256164345007
GS1_SS_00610_06745 0.8931313805112 0.918703680506889 1.30003180103084 0.224641373565071 -0.10870107814344 -0.572763110418149 -1.18198555149192 -1.58813384554109 -1.15942175737807 -0.81344358096581 1.33801418778914 0.749926500535341
GS1_SS_00647_12034 0.911514267959495 0.979368022881705 0.717437936676613 -0.020198044251934 -0.00852427996424186 -0.508307313531062 -1.52976168870412 -1.61001881818201 -0.99714619307817 -0.457234594772408 1.50461445480105 1.01825625016508
GS1_SS_00655_18036 0.547104168843312 0.614084555265326 0.771488463357058 -0.201234198456638 -0.849436888055677 -0.695381999285045 -1.2228525423584 -1.16424470423914 -0.579840832707071 -0.643472199807985 1.81320092318543 1.61058525425884
GS1_SS_00668_18851 -0.621798552172955 0.876411386501735 1.31541055236975 0.2509879173199 0.718050956805053 -0.364412739855815 -1.422821687702 -1.22637457238206 -0.831275323100845 -1.09407345390129 1.43167517164074 0.968220344477786
GS1_SS_00757_20561 0.0759145200163735 0.783847326812757 -0.0605497074903877 -0.798822491720902 -0.751539410005374 -1.33995109357639 -0.574227853572142 -0.755479666815001 -0.0703872153250907 -0.287902525405887 2.24213637205585 1.5369617450262
GS1_SS_00886_16905 -0.289614289453409 0.862199951428454 0.105582972080837 -0.37068039438351 -0.960098532312792 -0.776686469908437 -0.880045753694316 -0.808944024161873 -0.24570348261627 -0.558145762034371 2.01941859930566 1.90271718575003
GS1_SS_01003_03776 -0.674299463282077 -0.402559044082893 0.0642770606951915 -0.321269175091684 -0.507074589928733 -0.562816214379848 -0.435074991679377 -0.521009996041512 -0.414171882510209 -0.625525541887352 2.21660053481385 2.18292330337464
GS1_SS_01014_11078 0.388180931170304 0.966639108596952 1.0961446707074 -0.328416512507484 -0.810464993696357 -0.916947344764944 -1.35007150248987 -1.11120568793061 -0.502529546011525 -0.408997751153982 1.80295724969239 1.17471137838773
GS1_SS_01038_02036 0.618911806440414 0.714776813165796 1.18811028387237 -0.357712949574416 -0.750160320856449 -0.999808775870464 -1.34931661289009 -1.15958378707943 -0.524478117523778 -0.231890128247352 1.8975113336402 0.953640454923206
GS1_SS_01101_20166 -0.162875380248195 -0.234994054558431 0.0570202095198264 -1.54684601363727 -0.0513790248728601 -0.666378762855857 -0.785839143615144 -0.847781563268107 0.29372874176508 0.034897916786625 2.00997621200684 1.90047086297749
GS1_SS_01102_13476 0.505392733537479 0.938001020241733 1.31141027823909 0.505392733537479 -0.265495717206192 -0.646711440527535 -0.737786869307378 -1.12811013550671 -1.3037556052964 -1.40133642184623 1.58554731886642 0.637452105268251
GS1_SS_01112_12767 0.433186857197109 0.941833731729981 0.980465139922351 0.29025064688534 -0.724467674967579 -0.539294458365485 -1.18546914606319 -1.50353440684704 -1.07987663033738 -0.406402414183732 1.68432939718733 1.1089789578423
